Date,srad,tmmx,tmmn,vpar,tdew,rmax,rmin,vs,pr,ET,MorP
1981-01-01,3.387,4.75,-4.35,,,89.4,52.7,6.2,0.0,,
1981-01-02,8.519,1.75,-6.35,,,80.5,43.7,4.1,0.0,,
1981-01-03,8.683,2.05,-14.25,,,81.3,42.3,5.8,0.0,,
1981-01-04,9.167,-10.35,-18.05,,,65.6,37.4,3.9,0.0,,
1981-01-05,8.614,-3.65,-16.75,,,76.5,43.0,5.2,0.0,,
1981-01-06,4.536,3.15,-7.85,,,99.0,44.9,6.7,7.1,,
1981-01-07,8.45,-1.95,-13.55,,,87.0,46.4,4.0,0.8,,
1981-01-08,5.27,-4.75,-12.55,,,80.1,48.5,1.8,0.0,,
1981-01-09,6.143,-2.65,-11.55,,,80.6,54.1,3.7,0.0,,
1981-01-10,9.357,-7.05,-18.35,,,78.9,44.7,3.2,0.0,,
1981-01-11,9.815,-7.35,-17.75,,,77.6,47.2,5.3,0.0,,
1981-01-12,7.992,-1.05,-19.65,,,83.9,53.4,5.5,0.0,,
1981-01-13,9.426,0.15,-9.85,,,90.7,59.7,3.5,0.7,,
1981-01-14,5.262,0.05,-10.15,,,91.3,61.8,2.3,0.0,,
1981-01-15,7.586,1.65,-8.45,,,89.3,50.8,4.8,0.0,,
1981-01-16,7.957,-3.95,-12.45,,,81.8,48.1,6.0,0.0,,
1981-01-17,10.031,-3.35,-15.45,,,80.6,53.9,6.1,0.0,,
1981-01-18,10.1,2.65,-9.55,,,84.3,57.8,6.5,0.0,,
1981-01-19,9.21,5.95,-3.35,,,86.6,58.6,4.1,0.0,,
1981-01-20,6.022,5.65,-1.45,,,91.2,59.5,2.4,0.0,,
1981-01-21,10.29,3.05,-7.15,,,94.2,58.9,3.5,0.0,,
1981-01-22,10.195,4.95,-5.15,,,92.3,56.4,4.5,0.0,,
1981-01-23,8.303,4.35,-6.95,,,86.7,51.0,2.8,0.0,,
1981-01-24,10.351,5.75,-2.85,,,81.6,46.8,3.3,0.0,,
1981-01-25,9.366,8.35,0.35,,,90.9,60.3,6.5,0.0,,
1981-01-26,10.308,7.45,1.25,,,85.3,52.6,6.3,0.0,,
1981-01-27,7.776,5.35,-0.55,,,81.0,50.7,4.4,0.0,,
1981-01-28,11.284,2.95,-5.95,,,80.3,42.1,4.6,0.0,,
1981-01-29,11.31,-1.95,-13.35,,,71.6,38.8,4.1,0.0,,
1981-01-30,11.552,-0.95,-11.85,,,75.6,49.4,3.7,0.0,,
1981-01-31,10.714,2.45,-10.75,,,80.8,54.4,6.7,1.1,,
1981-02-01,6.134,4.75,-6.75,,,100.0,50.4,7.0,5.1,,
1981-02-02,8.191,-4.05,-14.95,,,81.1,37.9,8.6,0.0,,
1981-02-03,8.882,-6.85,-15.85,,,72.8,40.8,6.0,0.0,,
1981-02-04,11.146,-7.85,-16.85,,,76.4,39.7,4.8,0.0,,
1981-02-05,9.012,-1.35,-18.05,,,76.2,43.1,6.3,1.2,,
1981-02-06,9.737,1.45,-4.35,,,87.9,45.4,4.9,0.0,,
1981-02-07,10.696,3.85,-3.95,,,88.5,47.1,7.1,0.0,,
1981-02-08,10.541,-1.35,-12.15,,,78.5,42.2,6.3,0.0,,
1981-02-09,10.066,-0.05,-10.85,,,80.2,44.9,3.8,1.3,,
1981-02-10,5.823,3.75,-8.75,,,100.0,43.4,6.2,20.5,,
1981-02-11,11.655,-6.65,-23.35,,,100.0,41.8,8.1,0.6,,
1981-02-12,12.182,-6.35,-25.05,,,79.7,50.3,6.2,0.6,,
1981-02-13,12.027,-0.15,-12.45,,,80.3,55.8,4.7,0.0,,
1981-02-14,12.554,3.35,-7.75,,,77.9,49.8,4.4,0.0,,
1981-02-15,11.811,6.65,-3.65,,,87.4,52.0,7.1,0.0,,
1981-02-16,10.506,8.65,2.65,,,93.1,59.3,6.1,0.0,,
1981-02-17,12.433,14.45,4.15,,,94.2,51.7,5.7,0.0,,
1981-02-18,10.731,17.65,6.55,,,90.5,45.8,5.7,0.0,,
1981-02-19,10.135,17.55,5.05,,,88.5,41.6,4.3,0.0,,
1981-02-20,12.951,14.55,1.55,,,83.8,40.4,2.7,0.0,,
1981-02-21,9.582,15.05,2.95,,,86.9,39.9,6.3,6.6,,
1981-02-22,6.212,12.05,3.15,,,95.6,40.1,7.9,19.1,,
1981-02-23,3.767,6.45,1.75,,,99.9,55.6,7.9,1.6,,
1981-02-24,14.049,7.75,-1.85,,,88.5,51.9,4.5,0.0,,
1981-02-25,13.833,7.95,-0.35,,,81.1,45.2,4.6,0.0,,
1981-02-26,14.014,6.55,-2.55,,,85.4,51.5,6.1,0.0,,
1981-02-27,10.748,14.95,-0.95,,,83.5,53.9,6.6,1.5,,
1981-02-28,11.742,13.15,0.45,,,82.3,44.0,5.9,0.4,,
1981-03-01,16.105,8.45,-2.05,,,100.0,39.9,4.5,0.0,,
1981-03-02,12.433,4.45,-4.45,,,86.2,37.7,5.3,0.0,,
1981-03-03,16.114,6.75,-5.95,,,71.9,39.4,3.2,0.4,,
1981-03-04,4.596,8.45,-1.05,,,100.0,41.3,3.8,9.7,,
1981-03-05,16.926,5.45,-4.95,,,100.0,43.9,5.5,0.3,,
1981-03-06,12.303,5.75,-4.25,,,78.5,37.1,5.3,0.0,,
1981-03-07,14.748,3.85,-5.85,,,62.6,33.3,3.8,0.0,,
1981-03-08,12.614,5.65,-4.15,,,74.9,40.9,1.4,0.0,,
1981-03-09,9.547,8.25,-1.85,,,83.0,43.9,2.8,0.0,,
1981-03-10,12.027,9.45,0.65,,,84.1,37.5,4.1,0.0,,
1981-03-11,15.967,7.85,-0.45,,,84.7,38.3,4.8,0.0,,
1981-03-12,17.686,16.95,-2.05,,,85.6,33.3,5.9,0.0,,
1981-03-13,16.425,10.65,-0.55,,,73.1,32.0,5.5,0.0,,
1981-03-14,18.541,10.15,-3.05,,,75.4,35.0,3.8,0.0,,
1981-03-15,17.591,18.25,-0.35,,,71.8,35.8,7.4,0.0,,
1981-03-16,18.827,9.05,-4.45,,,78.8,28.0,6.1,0.0,,
1981-03-17,18.783,9.15,-4.35,,,70.5,33.6,6.1,0.0,,
1981-03-18,14.42,3.75,-6.25,,,73.2,30.9,6.1,0.0,,
1981-03-19,9.729,2.95,-6.05,,,85.2,30.6,7.2,0.0,,
1981-03-20,12.882,7.35,-4.75,,,92.6,35.8,4.5,0.0,,
1981-03-21,15.578,10.55,-3.25,,,83.1,40.4,4.6,0.0,,
1981-03-22,17.652,10.75,-2.35,,,95.6,40.2,5.3,0.0,,
1981-03-23,20.2,13.45,-3.45,,,89.5,36.8,3.2,0.0,,
1981-03-24,19.596,16.75,-0.55,,,70.6,28.8,3.0,0.0,,
1981-03-25,16.857,16.95,-1.15,,,78.0,28.2,3.4,0.3,,
1981-03-26,17.323,20.55,3.25,,,87.9,32.3,5.5,0.0,,
1981-03-27,19.423,17.75,2.45,,,81.5,34.9,5.0,0.0,,
1981-03-28,18.438,23.95,5.35,,,89.4,35.5,8.5,0.7,,
1981-03-29,11.31,20.65,8.85,,,100.0,36.0,10.0,10.4,,
1981-03-30,17.928,19.85,7.25,,,100.0,38.4,6.2,0.0,,
1981-03-31,20.511,26.45,8.05,,,85.5,32.1,7.8,0.0,,
1981-04-01,21.038,16.55,6.45,,,58.4,29.6,7.9,0.4,,
1981-04-02,20.062,23.35,4.85,,,53.8,25.3,7.2,1.4,,
1981-04-03,15.785,24.45,13.15,,,60.9,27.3,10.4,2.5,,
1981-04-04,19.276,20.65,6.15,,,91.5,39.0,10.5,2.3,,
1981-04-05,11.051,8.75,3.65,,,69.0,41.4,5.8,0.0,,
1981-04-06,22.62,12.05,0.25,,,62.6,32.7,4.0,0.0,,
1981-04-07,21.876,21.95,3.05,,,71.2,33.6,8.8,0.0,,
1981-04-08,12.649,21.75,9.75,,,85.4,33.4,7.7,8.1,,
1981-04-09,22.533,17.75,7.25,,,99.6,34.9,3.6,5.9,,
1981-04-10,13.349,24.85,6.25,,,95.7,44.7,6.7,20.4,,
1981-04-11,12.632,23.75,17.05,,,89.9,52.1,3.7,10.3,,
1981-04-12,16.243,23.25,13.75,,,100.0,53.5,2.7,10.4,,
1981-04-13,12.986,25.35,12.75,,,100.0,56.0,5.0,28.6,,
1981-04-14,23.19,22.65,4.25,,,100.0,39.4,7.3,8.2,,
1981-04-15,24.08,13.15,0.25,,,78.5,37.3,3.1,0.6,,
1981-04-16,16.053,19.65,4.35,,,68.6,40.1,6.0,0.0,,
1981-04-17,22.939,27.35,13.95,,,86.7,43.7,6.6,0.0,,
1981-04-18,23.941,19.75,9.75,,,67.7,30.0,3.4,0.0,,
1981-04-19,10.238,14.35,5.95,,,98.6,33.6,5.7,9.5,,
1981-04-20,24.382,10.15,1.85,,,98.6,45.6,7.0,0.0,,
1981-04-21,23.881,14.25,-0.15,,,81.8,39.4,5.3,0.0,,
1981-04-22,11.794,19.85,7.15,,,98.9,41.2,5.5,19.9,,
1981-04-23,23.25,18.15,8.25,,,98.8,39.3,8.8,0.4,,
1981-04-24,16.114,12.75,4.65,,,78.0,39.0,7.0,0.0,,
1981-04-25,21.254,19.35,5.15,,,72.5,40.6,2.5,0.0,,
1981-04-26,22.015,27.45,7.75,,,88.9,45.6,4.3,1.5,,
1981-04-27,23.363,28.95,15.05,,,79.5,46.4,3.2,1.7,,
1981-04-28,16.131,27.25,16.15,,,88.5,44.4,6.4,12.8,,
1981-04-29,19.604,20.05,11.75,,,100.0,44.0,3.1,7.0,,
1981-04-30,19.734,20.05,8.45,,,100.0,44.1,4.3,2.8,,
1981-05-01,19.509,17.65,7.25,,,80.4,40.3,5.0,0.4,,
1981-05-02,25.618,18.25,4.15,,,85.8,35.0,3.1,0.0,,
1981-05-03,24.9,24.65,7.55,,,77.3,34.5,6.8,0.7,,
1981-05-04,11.871,21.15,12.85,,,82.9,34.4,5.8,3.3,,
1981-05-05,11.353,19.75,9.25,,,100.0,61.6,4.7,4.2,,
1981-05-06,26.559,14.95,3.75,,,98.8,40.1,8.2,0.0,,
1981-05-07,26.335,16.45,0.45,,,85.3,37.3,4.8,0.0,,
1981-05-08,18.066,19.55,4.05,,,81.1,37.1,3.0,1.0,,
1981-05-09,7.525,15.25,9.45,,,100.0,44.2,4.4,21.7,,
1981-05-10,7.603,13.15,3.75,,,100.0,67.6,9.5,25.3,,
1981-05-11,18.308,15.35,2.85,,,100.0,50.3,6.8,2.7,,
1981-05-12,17.15,16.15,3.95,,,87.4,36.1,2.0,3.5,,
1981-05-13,10.23,16.95,7.95,,,99.9,51.2,5.0,15.8,,
1981-05-14,7.595,13.05,6.25,,,100.0,65.7,8.0,20.9,,
1981-05-15,26.672,22.15,4.75,,,100.0,36.5,4.0,0.5,,
1981-05-16,26.663,23.25,9.45,,,77.4,29.9,3.4,0.6,,
1981-05-17,10.567,16.15,8.65,,,100.0,31.8,5.2,11.7,,
1981-05-18,8.459,12.55,7.25,,,100.0,56.2,8.1,15.0,,
1981-05-19,23.25,18.25,5.35,,,82.6,36.1,6.1,0.0,,
1981-05-20,27.708,22.15,4.75,,,69.8,29.2,2.1,0.0,,
1981-05-21,27.544,24.95,10.85,,,73.1,28.7,2.6,0.0,,
1981-05-22,22.654,24.45,10.85,,,77.0,33.0,5.5,1.2,,
1981-05-23,17.893,24.35,14.75,,,94.9,42.3,6.9,6.2,,
1981-05-24,21.151,27.95,15.95,,,90.9,44.9,5.3,0.5,,
1981-05-25,26.663,27.45,12.85,,,82.3,39.0,5.0,0.0,,
1981-05-26,20.874,27.35,16.25,,,77.3,40.5,2.1,0.3,,
1981-05-27,14.956,24.05,15.55,,,85.4,48.3,2.7,0.0,,
1981-05-28,23.553,26.45,11.65,,,87.1,42.1,1.8,0.0,,
1981-05-29,13.487,28.05,16.85,,,81.4,45.1,4.1,7.0,,
1981-05-30,19.552,25.85,13.85,,,100.0,44.6,3.7,1.6,,
1981-05-31,26.663,23.55,11.35,,,78.1,39.1,2.6,6.0,,
1981-06-01,11.439,23.45,12.15,,,100.0,46.9,3.7,6.7,,
1981-06-02,23.319,29.55,17.75,,,93.5,47.9,3.1,0.0,,
1981-06-03,25.946,30.55,19.05,,,92.8,47.4,4.1,0.0,,
1981-06-04,24.011,29.65,17.55,,,80.0,41.2,1.5,1.7,,
1981-06-05,13.591,29.35,20.95,,,87.3,50.0,3.9,0.0,,
1981-06-06,25.272,30.95,18.85,,,87.4,35.0,3.3,0.0,,
1981-06-07,27.147,29.65,17.45,,,67.3,27.8,3.2,0.0,,
1981-06-08,21.488,32.55,20.15,,,84.7,35.4,6.8,14.7,,
1981-06-09,21.246,27.95,17.35,,,100.0,38.2,4.1,2.4,,
1981-06-10,26.698,27.35,16.05,,,91.3,42.0,4.5,0.0,,
1981-06-11,9.66,24.75,15.65,,,100.0,44.2,3.3,13.1,,
1981-06-12,18.498,30.55,16.75,,,100.0,60.5,3.6,6.0,,
1981-06-13,16.356,31.65,24.65,,,99.4,53.6,8.2,9.0,,
1981-06-14,21.643,32.95,23.45,,,89.7,52.3,8.5,0.0,,
1981-06-15,14.679,30.15,22.85,,,98.2,51.9,7.3,19.6,,
1981-06-16,20.451,25.35,14.35,,,100.0,45.5,6.0,1.2,,
1981-06-17,28.115,25.85,12.85,,,82.6,42.6,3.0,0.0,,
1981-06-18,27.527,28.55,14.15,,,79.3,44.6,4.6,0.0,,
1981-06-19,11.102,24.55,18.05,,,84.9,45.5,2.9,1.0,,
1981-06-20,22.974,30.15,17.55,,,90.0,49.0,3.8,1.9,,
1981-06-21,14.498,29.25,20.85,,,100.0,50.6,3.3,38.6,,
1981-06-22,27.216,26.95,16.95,,,100.0,41.5,6.3,5.6,,
1981-06-23,26.922,27.55,14.05,,,85.7,41.9,2.7,1.8,,
1981-06-24,20.399,32.95,18.35,,,97.4,45.5,5.7,19.3,,
1981-06-25,24.045,27.75,17.75,,,96.7,42.9,4.6,3.3,,
1981-06-26,27.527,27.25,15.45,,,80.1,43.2,3.2,0.0,,
1981-06-27,27.225,27.85,13.75,,,82.3,47.7,4.1,0.0,,
1981-06-28,17.522,29.15,18.25,,,93.7,52.4,6.9,3.3,,
1981-06-29,25.851,32.25,19.65,,,82.8,50.2,5.1,4.5,,
1981-06-30,13.513,28.75,20.35,,,97.8,50.9,3.1,0.3,,
1981-07-01,11.146,26.35,18.25,,,99.1,63.3,4.2,0.0,,
1981-07-02,19.976,28.25,19.45,,,100.0,57.5,3.5,0.0,,
1981-07-03,21.652,28.25,17.95,,,98.2,58.1,3.0,3.1,,
1981-07-04,12.744,26.45,19.55,,,100.0,59.4,3.3,32.1,,
1981-07-05,14.671,27.95,18.85,,,100.0,65.4,3.1,1.1,,
1981-07-06,28.244,31.25,20.05,,,99.9,57.9,1.6,0.0,,
1981-07-07,24.9,31.05,19.75,,,95.0,58.3,4.1,0.0,,
1981-07-08,26.257,32.05,22.85,,,98.6,59.6,5.3,0.0,,
1981-07-09,19.578,31.65,23.15,,,97.4,58.9,3.5,2.0,,
1981-07-10,28.192,30.45,19.35,,,100.0,46.4,2.4,0.0,,
1981-07-11,28.08,30.75,17.35,,,86.4,49.7,3.8,0.0,,
1981-07-12,19.31,33.05,19.95,,,88.6,54.0,3.5,0.0,,
1981-07-13,25.911,34.65,25.05,,,96.3,60.1,3.5,6.2,,
1981-07-14,15.958,30.35,21.85,,,100.0,59.7,2.9,13.1,,
1981-07-15,15.379,31.05,20.85,,,100.0,63.9,2.4,3.1,,
1981-07-16,27.06,30.55,18.55,,,98.1,51.9,2.4,0.0,,
1981-07-17,26.24,30.15,16.45,,,100.0,54.2,1.9,0.4,,
1981-07-18,15.31,29.15,20.25,,,100.0,56.5,2.6,8.2,,
1981-07-19,14.256,28.65,21.85,,,100.0,64.8,3.4,46.6,,
1981-07-20,17.116,30.25,21.45,,,100.0,67.1,4.0,6.4,,
1981-07-21,26.585,27.55,18.05,,,99.1,57.2,3.5,0.0,,
1981-07-22,20.84,25.65,15.05,,,99.9,59.0,3.4,0.0,,
1981-07-23,24.183,26.35,13.95,,,96.9,62.9,4.1,0.0,,
1981-07-24,25.644,29.75,16.05,,,96.6,64.2,2.4,0.0,,
1981-07-25,20.831,29.85,18.55,,,100.0,64.4,3.0,10.5,,
1981-07-26,16.407,27.75,19.55,,,100.0,63.1,2.2,28.1,,
1981-07-27,12.684,24.55,16.35,,,100.0,64.9,3.9,23.5,,
1981-07-28,17.764,23.75,13.35,,,100.0,71.8,3.5,5.0,,
1981-07-29,26.888,23.45,10.45,,,100.0,56.0,2.5,0.0,,
1981-07-30,25.92,24.55,12.95,,,98.7,55.7,3.3,0.0,,
1981-07-31,26.473,26.05,14.25,,,96.8,58.3,3.4,0.0,,
1981-08-01,20.978,27.55,15.35,,,100.0,66.9,2.8,1.4,,
1981-08-02,16.364,29.15,18.35,,,99.9,64.6,4.1,35.8,,
1981-08-03,24.132,31.05,20.75,,,100.0,62.1,2.0,3.7,,
1981-08-04,20.226,31.75,20.55,,,100.0,66.0,2.9,30.3,,
1981-08-05,12.649,30.15,22.05,,,100.0,61.5,2.4,14.4,,
1981-08-06,23.924,31.05,21.55,,,100.0,65.5,2.8,1.2,,
1981-08-07,21.73,27.05,17.65,,,100.0,57.9,4.9,1.2,,
1981-08-08,17.807,25.95,16.35,,,100.0,59.8,3.4,1.8,,
1981-08-09,17.971,27.25,18.95,,,100.0,60.8,3.3,5.5,,
1981-08-10,16.036,27.15,18.45,,,100.0,63.4,2.6,0.0,,
1981-08-11,24.062,26.55,16.95,,,97.7,55.1,3.1,0.0,,
1981-08-12,23.924,28.65,15.65,,,97.9,61.1,4.1,0.0,,
1981-08-13,23.993,29.15,17.25,,,100.0,59.0,3.4,0.6,,
1981-08-14,11.327,24.75,17.65,,,100.0,59.9,5.9,35.8,,
1981-08-15,17.911,29.05,21.45,,,100.0,65.4,2.9,28.0,,
1981-08-16,20.641,24.25,13.35,,,100.0,65.0,4.7,0.0,,
1981-08-17,23.475,23.15,10.55,,,100.0,59.3,4.8,0.0,,
1981-08-18,23.129,23.65,10.15,,,97.0,54.3,4.0,0.0,,
1981-08-19,22.965,24.65,11.25,,,98.9,55.0,4.2,0.0,,
1981-08-20,23.509,25.95,11.75,,,98.1,53.0,3.7,0.0,,
1981-08-21,23.095,26.65,13.05,,,95.7,53.4,3.1,0.0,,
1981-08-22,17.418,26.55,14.25,,,97.9,56.3,2.2,0.0,,
1981-08-23,22.153,28.75,17.05,,,94.1,58.9,3.1,0.0,,
1981-08-24,17.245,29.05,18.55,,,95.8,61.2,3.0,3.9,,
1981-08-25,14.472,28.75,20.45,,,100.0,58.2,3.4,6.2,,
1981-08-26,15.163,27.95,19.55,,,100.0,58.8,3.4,9.4,,
1981-08-27,13.867,27.55,20.35,,,100.0,57.4,1.9,9.5,,
1981-08-28,11.655,26.55,19.55,,,100.0,59.6,3.8,3.3,,
1981-08-29,12.9,27.05,19.35,,,100.0,62.9,3.6,2.4,,
1981-08-30,15.777,30.65,20.25,,,100.0,66.7,3.7,2.6,,
1981-08-31,19.76,31.35,21.35,,,97.4,60.9,4.9,1.0,,
1981-09-01,18.343,29.35,19.75,,,98.3,57.6,2.2,0.8,,
1981-09-02,19.665,28.15,17.95,,,93.3,52.2,2.2,0.0,,
1981-09-03,16.105,27.65,16.05,,,97.1,54.3,1.9,0.0,,
1981-09-04,21.419,25.55,14.45,,,97.7,52.1,3.1,0.0,,
1981-09-05,17.029,24.35,13.55,,,90.4,54.8,2.7,0.0,,
1981-09-06,21.488,26.25,13.15,,,93.5,54.2,2.1,0.0,,
1981-09-07,5.547,21.95,14.85,,,100.0,52.5,3.5,7.6,,
1981-09-08,21.41,24.65,11.55,,,100.0,51.7,4.6,0.5,,
1981-09-09,20.779,24.65,11.35,,,83.5,51.0,3.4,0.0,,
1981-09-10,20.874,29.35,13.55,,,86.3,56.7,6.0,0.0,,
1981-09-11,16.122,28.25,16.15,,,91.7,51.9,4.5,0.0,,
1981-09-12,20.313,31.15,16.65,,,90.6,59.3,3.0,0.0,,
1981-09-13,17.124,30.55,20.25,,,92.3,54.7,3.6,0.4,,
1981-09-14,18.17,30.55,19.75,,,93.0,47.6,2.6,0.6,,
1981-09-15,16.364,23.15,12.45,,,85.9,40.9,4.0,0.0,,
1981-09-16,14.904,18.85,8.95,,,94.0,43.1,4.6,1.2,,
1981-09-17,11.655,15.05,5.45,,,91.7,49.4,4.8,0.8,,
1981-09-18,16.606,17.95,5.55,,,87.6,47.8,4.3,0.0,,
1981-09-19,19.915,24.55,7.85,,,83.6,47.7,6.6,0.0,,
1981-09-20,19.241,26.75,9.95,,,91.8,49.5,3.1,0.0,,
1981-09-21,18.792,28.05,13.15,,,81.6,48.6,4.9,0.0,,
1981-09-22,18.42,18.95,7.45,,,94.5,45.5,5.4,0.0,,
1981-09-23,16.027,16.95,4.65,,,84.1,45.3,4.0,0.0,,
1981-09-24,17.012,24.35,7.55,,,78.5,44.3,4.4,0.0,,
1981-09-25,7.344,24.35,12.95,,,87.3,45.5,5.8,9.0,,
1981-09-26,11.526,28.45,16.65,,,98.9,59.9,7.4,14.6,,
1981-09-27,18.619,23.45,9.85,,,95.8,34.1,6.1,1.1,,
1981-09-28,18.516,17.75,3.35,,,84.3,35.8,2.6,0.0,,
1981-09-29,11.785,22.25,7.55,,,100.0,45.4,5.7,28.6,,
1981-09-30,17.358,30.45,14.55,,,86.3,49.7,6.7,0.0,,
1981-10-01,16.131,23.65,6.85,,,86.3,39.7,9.0,0.0,,
1981-10-02,17.652,12.65,1.25,,,85.2,34.1,4.7,0.0,,
1981-10-03,16.312,16.05,1.05,,,81.1,40.3,3.6,0.9,,
1981-10-04,8.545,19.45,7.95,,,96.1,47.8,5.3,6.3,,
1981-10-05,14.887,28.85,13.05,,,92.1,57.2,4.0,11.9,,
1981-10-06,14.291,25.05,7.55,,,100.0,40.0,7.5,2.6,,
1981-10-07,16.675,15.15,2.25,,,85.7,39.2,3.6,0.0,,
1981-10-08,16.425,16.05,2.45,,,84.0,39.1,2.8,0.0,,
1981-10-09,14.204,18.95,3.25,,,85.6,39.3,3.8,0.3,,
1981-10-10,6.938,17.65,8.15,,,88.9,38.8,1.7,1.4,,
1981-10-11,13.167,18.65,9.65,,,78.3,43.8,3.3,0.0,,
1981-10-12,11.362,19.35,9.35,,,76.2,44.8,4.5,0.0,,
1981-10-13,11.526,23.45,10.65,,,77.5,47.7,6.6,3.6,,
1981-10-14,3.853,16.75,10.75,,,100.0,49.0,7.4,5.2,,
1981-10-15,11.154,22.25,10.55,,,96.5,57.9,3.3,0.0,,
1981-10-16,14.662,19.75,8.05,,,88.2,36.7,2.9,0.9,,
1981-10-17,8.666,20.75,9.55,,,100.0,45.4,7.6,13.1,,
1981-10-18,6.065,17.65,3.55,,,100.0,48.7,10.4,0.4,,
1981-10-19,14.688,11.95,1.65,,,72.0,35.4,6.0,0.0,,
1981-10-20,13.988,21.45,3.85,,,75.1,39.9,6.2,0.0,,
1981-10-21,4.994,15.25,6.55,,,84.2,42.5,3.4,1.0,,
1981-10-22,6.696,10.75,1.65,,,100.0,48.0,4.3,2.5,,
1981-10-23,11.508,4.05,-2.45,,,77.5,35.5,5.7,0.0,,
1981-10-24,13.565,5.75,-3.35,,,59.1,35.8,5.3,0.0,,
1981-10-25,8.441,12.45,-0.25,,,73.1,41.9,3.3,0.0,,
1981-10-26,5.124,12.75,4.85,,,84.8,44.8,3.2,0.0,,
1981-10-27,12.666,16.65,5.85,,,85.0,36.0,3.5,0.0,,
1981-10-28,12.398,18.15,4.85,,,73.3,39.7,2.5,0.0,,
1981-10-29,12.614,19.75,5.95,,,82.4,38.2,5.5,0.0,,
1981-10-30,12.416,22.75,8.25,,,90.2,42.8,6.9,0.0,,
1981-10-31,7.681,21.35,10.75,,,90.1,46.4,4.0,0.0,,
1981-11-01,3.603,20.05,13.05,,,99.2,58.8,3.2,7.8,,
1981-11-02,5.383,20.25,13.15,,,100.0,70.3,3.0,2.6,,
1981-11-03,7.69,22.05,11.15,,,100.0,64.4,3.6,0.4,,
1981-11-04,7.733,21.65,13.55,,,95.4,51.2,4.2,2.3,,
1981-11-05,6.385,15.35,9.75,,,91.1,51.9,5.0,0.5,,
1981-11-06,10.506,11.75,2.15,,,91.2,41.9,5.9,0.0,,
1981-11-07,10.342,15.05,2.05,,,78.2,44.2,2.6,0.0,,
1981-11-08,6.048,15.65,3.45,,,82.6,48.5,4.7,0.0,,
1981-11-09,10.092,9.65,-1.65,,,79.5,43.8,5.4,0.0,,
1981-11-10,10.152,9.15,-2.65,,,83.4,46.1,4.0,0.0,,
1981-11-11,9.971,10.95,-1.25,,,93.2,47.0,3.0,0.0,,
1981-11-12,9.806,12.55,-1.05,,,95.0,49.7,3.4,0.0,,
1981-11-13,7.18,12.45,0.15,,,86.7,43.6,3.3,0.0,,
1981-11-14,8.51,14.65,1.15,,,78.8,46.6,3.0,0.0,,
1981-11-15,8.441,16.05,3.75,,,78.7,46.0,3.1,0.5,,
1981-11-16,5.348,14.65,6.15,,,100.0,45.5,3.5,0.7,,
1981-11-17,9.288,13.95,1.55,,,87.8,42.3,4.3,0.0,,
1981-11-18,8.554,15.65,2.55,,,83.3,47.5,4.8,0.0,,
1981-11-19,6.8,16.55,4.65,,,100.0,50.0,3.7,7.6,,
1981-11-20,2.592,6.25,-4.55,,,100.0,54.1,9.3,1.3,,
1981-11-21,9.063,1.25,-6.95,,,96.3,59.0,4.6,0.0,,
1981-11-22,8.415,0.45,-7.15,,,100.0,59.0,2.2,3.4,,
1981-11-23,4.268,3.15,-5.65,,,99.7,72.3,4.8,1.8,,
1981-11-24,8.027,4.25,-2.85,,,100.0,67.1,3.7,0.0,,
1981-11-25,8.459,6.55,-2.95,,,100.0,66.0,6.6,0.0,,
1981-11-26,5.331,15.55,1.55,,,100.0,61.6,7.7,4.9,,
1981-11-27,8.364,4.65,-3.45,,,94.0,49.0,4.7,0.0,,
1981-11-28,6.826,2.65,-4.55,,,97.1,54.1,2.4,0.0,,
1981-11-29,8.208,3.75,-4.05,,,92.9,59.6,2.1,0.0,,
1981-11-30,6.1,5.55,-3.05,,,100.0,62.9,7.9,7.6,,
1981-12-01,3.361,7.95,0.05,,,100.0,60.5,8.1,1.9,,
1981-12-02,7.932,5.35,-3.25,,,100.0,51.3,4.3,1.3,,
1981-12-03,4.579,5.95,-2.35,,,94.7,59.0,3.6,1.8,,
1981-12-04,7.638,3.95,-4.75,,,100.0,55.3,6.2,0.3,,
1981-12-05,8.32,4.45,-6.55,,,100.0,59.1,2.6,0.0,,
1981-12-06,7.802,7.55,-2.75,,,97.6,57.4,6.3,0.0,,
1981-12-07,7.353,8.95,-0.15,,,100.0,60.8,5.7,0.0,,
1981-12-08,8.061,3.25,-4.55,,,100.0,49.3,6.8,0.0,,
1981-12-09,5.944,2.55,-5.35,,,89.2,40.5,5.8,0.0,,
1981-12-10,8.009,0.35,-8.75,,,90.5,42.9,3.4,0.0,,
1981-12-11,7.301,1.65,-6.95,,,88.9,54.7,1.8,0.0,,
1981-12-12,7.335,2.15,-7.85,,,89.5,55.8,1.8,0.0,,
1981-12-13,4.7,3.95,-3.45,,,94.3,63.3,1.8,0.0,,
1981-12-14,4.277,3.25,-3.25,,,96.5,62.0,2.9,0.0,,
1981-12-15,7.309,-0.45,-7.65,,,98.9,47.5,3.4,0.0,,
1981-12-16,4.113,-0.75,-6.85,,,89.1,52.2,3.0,5.1,,
1981-12-17,7.137,-2.35,-10.55,,,100.0,60.8,6.8,2.9,,
1981-12-18,8.364,-7.15,-15.55,,,94.7,61.5,5.1,0.0,,
1981-12-19,8.424,-9.35,-18.85,,,94.2,58.5,4.1,0.0,,
1981-12-20,7.327,-4.45,-19.15,,,96.8,62.1,6.3,0.4,,
