Date,srad,tmmx,tmmn,vpar,tdew,rmax,rmin,vs,pr,ET,MorP
1992-06-09,24.633,24.35,12.05,,,100.0,30.3,1.9,3.1,,
1992-06-10,26.006,24.15,9.95,,,100.0,28.3,2.2,13.5,,
1992-06-11,27.095,26.85,12.35,,,95.1,40.3,2.4,4.5,,
1992-06-12,27.821,27.35,11.85,,,100.0,37.1,4.0,0.3,,
1992-06-13,28.287,30.05,11.65,,,100.0,33.9,5.6,0.0,,
1992-06-14,29.074,30.45,13.45,,,100.0,18.1,5.0,0.0,,
1992-06-15,29.376,30.45,13.25,,,74.3,12.8,6.3,0.0,,
1992-06-16,29.195,31.25,12.55,,,59.3,13.6,7.3,0.0,,
1992-06-17,29.497,28.85,11.55,,,36.0,12.5,3.8,0.0,,
1992-06-18,27.501,31.35,11.95,,,75.7,14.1,4.0,0.9,,
1992-06-19,27.259,34.85,15.15,,,100.0,21.8,4.3,2.7,,
1992-06-20,22.671,27.45,14.25,,,100.0,20.6,4.9,6.5,,
1992-06-21,27.51,28.05,14.35,,,100.0,40.2,4.2,5.7,,
1992-06-22,28.313,30.25,13.75,,,100.0,29.6,3.3,2.7,,
1992-06-23,27.985,30.95,15.05,,,97.8,28.9,3.5,0.0,,
1992-06-24,28.071,33.15,14.95,,,100.0,21.2,2.5,1.5,,
1992-06-25,22.464,28.15,17.35,,,77.6,18.9,3.2,18.3,,
1992-06-26,27.328,28.45,14.75,,,100.0,35.4,4.2,8.4,,
1992-06-27,23.622,28.65,14.45,,,100.0,35.3,4.3,3.7,,
1992-06-28,27.674,27.45,15.15,,,100.0,28.8,3.7,0.7,,
1992-06-29,27.968,28.65,13.75,,,98.3,35.2,2.4,0.0,,
1992-06-30,28.763,33.95,13.15,,,100.0,16.0,5.8,0.0,,
1992-07-01,30.43,32.95,16.25,,,50.6,13.3,6.4,0.0,,
1992-07-02,30.292,29.25,15.45,,,52.4,14.2,4.0,0.0,,
1992-07-03,27.363,27.75,11.05,,,100.0,18.9,5.2,4.1,,
1992-07-04,28.313,33.85,15.15,,,100.0,29.8,7.1,0.6,,
1992-07-05,28.244,35.95,16.55,,,79.8,15.7,3.8,3.7,,
1992-07-06,29.506,37.15,17.85,,,100.0,18.0,3.8,0.0,,
1992-07-07,29.445,37.85,18.85,,,61.2,15.7,5.1,0.0,,
1992-07-08,27.156,33.35,17.45,,,66.0,15.6,4.5,0.8,,
1992-07-09,29.203,33.15,14.95,,,86.4,25.9,5.8,10.8,,
1992-07-10,24.667,29.95,17.55,,,100.0,25.1,4.2,3.7,,
1992-07-11,28.693,31.35,15.45,,,100.0,30.5,6.5,0.7,,
1992-07-12,28.02,31.65,15.85,,,94.2,28.0,6.1,1.1,,
1992-07-13,26.352,28.75,15.65,,,91.5,26.9,2.9,1.1,,
1992-07-14,28.495,29.75,16.55,,,90.4,28.4,2.7,0.0,,
1992-07-15,28.858,32.85,15.15,,,100.0,23.7,3.3,1.1,,
1992-07-16,27.009,25.95,16.05,,,95.7,21.1,4.2,0.8,,
1992-07-17,28.08,27.75,11.75,,,100.0,40.3,3.5,0.4,,
1992-07-18,28.788,30.85,12.95,,,100.0,32.4,4.9,0.0,,
1992-07-19,28.313,31.45,14.65,,,97.9,29.7,5.5,0.0,,
1992-07-20,25.592,29.05,14.65,,,97.0,28.3,4.6,1.3,,
1992-07-21,26.3,28.85,14.75,,,100.0,30.1,5.9,4.4,,
1992-07-22,27.899,31.85,14.05,,,100.0,33.6,5.1,3.8,,
1992-07-23,25.376,30.15,17.85,,,100.0,31.8,4.8,16.5,,
1992-07-24,26.706,31.55,15.75,,,100.0,37.4,5.6,0.5,,
1992-07-25,24.555,32.15,16.55,,,96.2,29.6,4.8,5.7,,
1992-07-26,24.011,28.05,18.35,,,100.0,28.3,3.4,2.1,,
1992-07-27,28.296,29.75,14.85,,,100.0,36.2,1.8,0.0,,
1992-07-28,27.968,31.65,14.55,,,100.0,31.3,3.7,0.0,,
1992-07-29,27.328,32.65,15.65,,,91.8,27.5,4.4,0.0,,
1992-07-30,27.968,28.75,15.75,,,81.7,25.4,4.9,4.3,,
1992-07-31,26.421,28.55,14.35,,,100.0,35.8,4.8,1.3,,
1992-08-01,26.317,30.25,15.55,,,87.3,31.8,3.7,1.0,,
1992-08-02,27.095,32.75,17.15,,,75.2,23.2,2.5,0.0,,
1992-08-03,25.86,32.95,17.05,,,68.6,23.6,3.7,0.0,,
1992-08-04,26.421,31.75,15.15,,,92.3,23.2,2.1,4.5,,
1992-08-05,24.071,30.45,18.05,,,84.2,28.6,3.4,14.4,,
1992-08-06,21.358,30.65,16.75,,,100.0,34.8,5.4,7.5,,
1992-08-07,26.378,31.35,17.25,,,87.2,28.0,3.8,0.0,,
1992-08-08,26.43,33.95,18.45,,,77.6,25.9,4.9,0.0,,
1992-08-09,24.538,34.95,18.15,,,77.0,24.4,4.2,7.0,,
1992-08-10,24.494,33.45,19.85,,,82.0,24.7,4.0,1.7,,
1992-08-11,25.168,26.65,18.15,,,90.2,27.5,3.6,0.3,,
1992-08-12,25.039,27.15,13.95,,,100.0,39.5,2.7,2.6,,
1992-08-13,26.136,30.25,13.25,,,100.0,35.9,4.7,0.6,,
1992-08-14,25.021,27.35,13.25,,,100.0,31.0,3.8,0.0,,
1992-08-15,24.65,27.65,11.65,,,100.0,40.6,3.5,0.0,,
1992-08-16,20.14,28.95,12.35,,,100.0,37.9,4.8,16.3,,
1992-08-17,22.671,27.25,14.65,,,100.0,34.8,2.7,9.4,,
1992-08-18,24.175,23.25,12.55,,,100.0,40.0,3.3,3.9,,
1992-08-19,25.514,25.65,8.75,,,100.0,49.3,3.0,0.0,,
1992-08-20,25.497,29.45,11.55,,,100.0,39.5,4.0,0.0,,
1992-08-21,25.108,29.85,13.45,,,100.0,38.8,5.2,0.0,,
1992-08-22,25.108,30.95,14.35,,,95.3,34.1,7.3,0.0,,
1992-08-23,24.313,30.65,14.55,,,85.0,28.9,7.3,9.2,,
1992-08-24,15.768,25.55,14.25,,,100.0,27.6,4.9,13.1,,
1992-08-25,22.084,22.25,12.35,,,100.0,46.5,4.5,6.6,,
1992-08-26,23.786,23.15,9.15,,,100.0,52.3,3.3,3.0,,
1992-08-27,25.16,25.15,10.75,,,100.0,30.2,2.8,1.3,,
1992-08-28,25.03,29.05,11.05,,,94.8,22.4,3.8,0.0,,
1992-08-29,24.538,30.45,12.35,,,84.4,16.4,3.1,0.6,,
1992-08-30,21.704,27.05,13.75,,,85.5,16.6,3.5,0.0,,
1992-08-31,23.25,26.25,12.75,,,100.0,32.6,5.5,0.5,,
1992-09-01,21.911,28.55,11.85,,,100.0,26.0,5.6,0.0,,
1992-09-02,22.049,28.95,13.25,,,72.2,22.0,2.5,0.0,,
1992-09-03,21.643,30.15,14.75,,,72.7,23.2,5.2,0.0,,
1992-09-04,21.47,30.85,13.35,,,100.0,29.0,8.1,0.0,,
1992-09-05,22.101,29.05,13.65,,,100.0,16.5,3.7,0.0,,
1992-09-06,21.756,30.75,12.95,,,68.8,18.6,4.0,0.0,,
1992-09-07,21.73,32.45,13.35,,,78.9,13.7,3.7,0.0,,
1992-09-08,21.185,28.95,9.85,,,100.0,14.0,5.4,0.0,,
1992-09-09,21.522,32.45,13.95,,,83.2,13.2,4.3,0.0,,
1992-09-10,14.619,19.65,8.75,,,85.2,13.4,5.6,0.0,,
1992-09-11,20.771,27.25,8.05,,,100.0,41.9,6.7,0.0,,
1992-09-12,20.771,31.65,11.45,,,100.0,27.2,8.6,0.0,,
1992-09-13,19.639,32.95,12.65,,,89.3,19.9,6.5,0.0,,
1992-09-14,18.343,30.95,15.45,,,79.7,18.8,5.1,3.9,,
1992-09-15,19.025,29.45,15.35,,,100.0,24.2,6.9,4.8,,
1992-09-16,19.898,30.65,14.25,,,100.0,31.7,6.5,0.0,,
1992-09-17,20.045,32.55,14.65,,,88.7,20.7,4.1,1.0,,
1992-09-18,19.596,22.15,10.65,,,73.2,19.8,5.4,0.3,,
1992-09-19,17.073,27.55,8.05,,,79.4,31.3,5.7,1.4,,
1992-09-20,19.76,28.25,12.15,,,69.2,21.1,2.8,0.0,,
1992-09-21,17.885,26.55,11.55,,,68.5,20.3,5.5,0.0,,
1992-09-22,19.613,23.15,8.75,,,76.4,23.7,3.1,0.0,,
1992-09-23,19.449,25.15,7.05,,,75.7,29.5,5.8,0.0,,
1992-09-24,19.414,27.15,7.15,,,70.7,25.5,6.5,0.0,,
1992-09-25,19.043,30.55,8.25,,,80.6,17.6,5.0,0.0,,
1992-09-26,19.552,22.85,8.95,,,74.6,12.4,4.5,0.0,,
1992-09-27,19.276,27.75,5.85,,,55.3,15.1,4.4,0.0,,
1992-09-28,18.68,23.05,7.95,,,61.5,15.1,4.6,0.0,,
1992-09-29,18.541,27.65,7.55,,,72.3,19.7,5.6,0.0,,
1992-09-30,18.628,27.85,8.75,,,51.6,15.6,2.6,0.0,,
1992-10-01,18.809,28.15,10.85,,,48.0,14.3,2.4,0.0,,
1992-10-02,18.732,28.25,8.85,,,53.4,12.5,2.5,0.0,,
1992-10-03,18.585,28.75,9.25,,,49.5,13.0,3.6,0.0,,
1992-10-04,18.308,29.75,7.75,,,53.5,11.3,5.0,0.0,,
1992-10-05,18.084,28.55,8.55,,,46.8,11.1,3.9,0.0,,
1992-10-06,11.94,23.45,11.35,,,56.8,14.1,5.1,0.0,,
1992-10-07,15.794,14.35,1.25,,,100.0,25.2,8.0,0.0,,
1992-10-08,18.17,17.55,-4.55,,,93.7,11.7,4.3,0.0,,
1992-10-09,17.505,24.15,1.05,,,50.7,11.1,3.9,0.0,,
1992-10-10,17.401,20.95,1.25,,,91.7,10.8,3.0,0.0,,
1992-10-11,17.142,25.55,3.85,,,71.3,15.4,2.7,0.0,,
1992-10-12,16.986,26.95,9.45,,,43.2,15.0,3.2,0.0,,
1992-10-13,17.064,29.75,7.55,,,51.5,9.5,5.4,0.0,,
1992-10-14,15.077,21.65,7.65,,,42.8,8.9,3.9,0.0,,
1992-10-15,16.468,25.55,0.55,,,99.8,17.6,3.0,0.0,,
1992-10-16,14.809,12.75,-1.45,,,100.0,16.1,4.5,0.0,,
1992-10-17,15.431,21.75,-3.15,,,83.3,25.9,3.7,0.0,,
1992-10-18,15.803,18.95,-0.55,,,97.3,23.2,5.2,0.0,,
1992-10-19,15.12,25.75,3.75,,,100.0,22.3,3.6,0.0,,
1992-10-20,15.612,26.15,9.35,,,61.7,21.7,2.9,0.0,,
1992-10-21,15.129,25.55,6.65,,,100.0,22.6,6.5,0.0,,
1992-10-22,14.731,24.95,7.55,,,100.0,31.9,5.7,0.0,,
1992-10-23,14.126,25.35,7.45,,,100.0,32.5,2.8,0.0,,
1992-10-24,14.774,23.45,6.95,,,97.2,29.5,2.8,0.0,,
1992-10-25,14.628,25.35,7.75,,,100.0,30.2,5.0,0.0,,
1992-10-26,14.273,18.65,6.25,,,86.4,27.6,4.0,0.0,,
1992-10-27,14.602,23.05,1.75,,,100.0,25.7,3.1,0.0,,
1992-10-28,12.925,19.25,7.05,,,82.4,24.7,2.5,0.0,,
1992-10-29,13.694,15.25,-0.25,,,100.0,32.0,2.8,0.0,,
1992-10-30,13.988,20.25,-3.65,,,100.0,30.9,3.1,0.0,,
1992-10-31,12.951,21.65,3.95,,,100.0,27.3,6.0,1.3,,
1992-11-01,12.036,14.65,1.45,,,98.6,14.0,5.6,0.5,,
1992-11-02,11.716,17.55,-0.35,,,56.8,18.1,4.2,0.0,,
1992-11-03,10.67,8.55,-0.95,,,100.0,18.6,6.1,0.8,,
1992-11-04,13.262,5.65,-4.65,,,76.9,23.5,4.1,0.0,,
1992-11-05,11.232,8.15,-6.75,,,84.3,28.6,2.8,0.0,,
1992-11-06,12.329,10.15,-3.45,,,78.2,19.6,2.2,0.0,,
1992-11-07,12.684,14.45,-5.45,,,66.9,19.9,3.9,0.0,,
1992-11-08,12.813,20.45,-2.25,,,65.2,15.8,4.6,0.0,,
1992-11-09,12.243,20.75,0.35,,,59.8,15.2,5.4,0.0,,
1992-11-10,11.975,17.35,5.05,,,42.5,15.2,3.9,0.0,,
1992-11-11,7.465,7.85,-1.55,,,90.4,23.3,4.5,1.6,,
1992-11-12,12.182,11.15,-4.75,,,100.0,26.0,4.1,0.0,,
1992-11-13,12.122,13.05,-3.85,,,72.3,26.6,2.4,0.0,,
1992-11-14,11.975,17.55,-1.65,,,66.7,20.6,3.2,0.0,,
1992-11-15,11.906,17.85,-1.05,,,59.5,20.9,4.2,0.0,,
1992-11-16,11.897,20.15,-0.65,,,66.3,18.5,3.6,0.0,,
1992-11-17,10.446,16.75,2.25,,,59.1,17.6,3.0,0.0,,
1992-11-18,9.996,13.65,-2.25,,,100.0,29.9,2.3,0.8,,
1992-11-19,8.821,9.25,-2.15,,,100.0,43.6,2.4,0.7,,
1992-11-20,8.096,8.75,-5.85,,,100.0,52.5,4.6,1.6,,
1992-11-21,7.206,2.65,-6.85,,,100.0,58.2,7.3,6.1,,
1992-11-22,11.543,1.75,-10.85,,,100.0,62.0,3.6,0.0,,
1992-11-23,10.42,6.25,-5.25,,,100.0,59.1,3.2,0.6,,
1992-11-24,9.392,0.55,-9.45,,,100.0,57.1,9.0,5.8,,
1992-11-25,9.314,-2.45,-10.75,,,100.0,70.3,6.1,0.0,,
1992-11-26,11.595,-0.35,-13.45,,,100.0,67.7,3.6,0.0,,
1992-11-27,11.388,1.75,-11.25,,,90.9,54.3,3.5,0.0,,
1992-11-28,11.206,0.05,-10.75,,,100.0,45.7,2.0,0.0,,
1992-11-29,10.48,0.75,-11.25,,,100.0,73.6,4.0,0.0,,
1992-11-30,11.353,2.65,-11.55,,,100.0,71.0,4.1,0.0,,
1992-12-01,11.033,5.35,-6.35,,,76.8,33.7,4.0,0.0,,
1992-12-02,10.446,7.75,-5.75,,,90.9,38.8,5.9,0.0,,
1992-12-03,9.513,15.45,-3.55,,,70.7,36.2,5.6,0.0,,
1992-12-04,3.197,0.15,-9.65,,,100.0,34.6,5.4,1.7,,
1992-12-05,5.711,-3.85,-13.85,,,100.0,60.3,5.2,2.9,,
1992-12-06,10.93,3.85,-14.85,,,100.0,53.4,3.9,1.0,,
1992-12-07,10.947,1.45,-10.85,,,100.0,39.4,2.8,0.0,,
1992-12-08,9.927,3.65,-10.75,,,100.0,52.8,5.6,1.7,,
1992-12-09,10.506,5.75,-5.25,,,100.0,53.7,4.2,0.0,,
1992-12-10,10.273,7.05,-3.85,,,80.0,40.0,3.5,0.0,,
1992-12-11,9.979,13.45,-4.15,,,97.5,51.2,5.8,0.0,,
1992-12-12,9.461,15.25,-0.95,,,82.7,36.5,4.0,0.0,,
1992-12-13,3.335,5.25,-6.35,,,100.0,34.8,7.1,0.3,,
1992-12-14,4.847,-0.05,-11.15,,,100.0,46.4,3.8,1.9,,
1992-12-15,9.599,3.55,-12.75,,,100.0,58.9,2.8,0.6,,
1992-12-16,8.294,1.25,-8.25,,,100.0,50.3,2.6,1.2,,
1992-12-17,10.359,1.85,-12.25,,,100.0,64.6,5.0,0.0,,
1992-12-18,10.161,6.25,-6.95,,,100.0,51.5,6.7,0.0,,
1992-12-19,10.143,1.75,-8.25,,,100.0,43.3,2.8,0.0,,
1992-12-20,10.238,7.35,-9.85,,,100.0,34.8,4.7,0.0,,
1992-12-21,10.074,11.05,-4.95,,,70.1,21.7,4.0,0.0,,
1992-12-22,9.495,12.55,-5.75,,,83.0,27.1,3.8,0.0,,
1992-12-23,10.109,9.35,-6.45,,,74.3,24.8,3.7,0.0,,
1992-12-24,9.996,8.95,-8.35,,,93.8,32.4,7.3,0.0,,
1992-12-25,9.996,6.15,-6.45,,,96.7,32.3,4.6,0.0,,
1992-12-26,10.066,9.25,-7.75,,,85.8,34.2,5.4,0.0,,
1992-12-27,10.403,13.95,-4.75,,,78.2,25.0,4.0,0.0,,
1992-12-28,6.575,15.65,-1.75,,,59.2,31.5,6.4,0.0,,
1992-12-29,9.668,20.55,4.55,,,96.6,42.0,5.9,0.0,,
1992-12-30,9.625,19.45,4.45,,,92.6,27.6,5.9,0.0,,
1992-12-31,10.005,13.75,-5.85,,,100.0,29.0,3.3,0.0,,
1993-01-01,8.001,6.95,-7.45,,,81.2,42.4,5.5,0.4,,
1993-01-02,9.694,15.45,-3.95,,,100.0,50.2,7.0,0.0,,
1993-01-03,7.923,15.85,1.95,,,99.7,33.1,6.5,0.0,,
1993-01-04,10.316,5.65,-6.55,,,96.4,29.9,3.6,0.0,,
1993-01-05,9.184,7.85,-5.45,,,70.3,30.2,3.2,0.0,,
1993-01-06,9.625,6.75,-8.55,,,100.0,33.4,2.5,0.0,,
1993-01-07,9.824,6.05,-6.15,,,100.0,43.0,4.1,0.5,,
1993-01-08,5.849,0.25,-6.65,,,100.0,52.2,3.4,5.0,,
1993-01-09,10.472,-0.75,-16.15,,,100.0,67.6,5.2,2.8,,
1993-01-10,9.487,-6.75,-18.65,,,100.0,61.4,3.2,1.3,,
1993-01-11,10.031,0.75,-12.15,,,100.0,80.8,7.1,0.0,,
1993-01-12,11.223,0.65,-11.25,,,100.0,49.4,3.9,0.3,,
1993-01-13,9.703,-4.85,-14.75,,,100.0,56.4,3.7,0.0,,
1993-01-14,11.033,-1.25,-16.15,,,100.0,77.6,3.2,0.0,,
1993-01-15,11.163,2.25,-10.35,,,100.0,73.1,2.9,0.6,,
1993-01-16,11.197,5.45,-4.45,,,95.8,54.5,3.2,0.0,,
1993-01-17,5.149,4.05,-6.75,,,100.0,49.8,2.6,0.0,,
1993-01-18,10.092,2.45,-9.65,,,100.0,53.0,1.7,0.0,,
1993-01-19,9.245,-0.25,-7.85,,,100.0,50.6,3.6,8.0,,
1993-01-20,11.56,3.45,-8.25,,,100.0,68.5,3.9,0.0,,
1993-01-21,11.275,8.75,-2.55,,,89.7,48.0,3.4,0.0,,
1993-01-22,11.396,9.95,-1.75,,,88.0,35.9,6.8,0.0,,
1993-01-23,4.908,6.95,-5.75,,,86.7,46.3,5.3,0.5,,
1993-01-24,9.971,4.35,-7.35,,,100.0,47.8,4.2,0.0,,
1993-01-25,11.146,6.65,-5.75,,,96.7,46.3,3.1,0.0,,
1993-01-26,11.75,12.75,-2.45,,,79.7,37.6,3.2,0.0,,
1993-01-27,11.906,14.25,-1.85,,,81.4,44.3,4.2,0.0,,
1993-01-28,12.131,11.55,-3.15,,,70.6,33.8,5.6,0.0,,
1993-01-29,12.087,3.75,-7.45,,,100.0,30.1,3.1,0.0,,
1993-01-30,12.105,10.25,-6.25,,,81.5,41.3,4.5,0.0,,
1993-01-31,12.424,14.95,-4.05,,,92.0,34.6,2.6,0.0,,
1993-02-01,12.692,14.25,-0.65,,,89.4,37.9,3.1,0.3,,
1993-02-02,13.064,13.65,-2.55,,,95.7,19.9,3.1,0.0,,
1993-02-03,12.433,8.15,-4.15,,,100.0,20.9,4.5,0.0,,
1993-02-04,4.415,3.45,-6.35,,,100.0,39.3,2.8,0.0,,
1993-02-05,13.47,7.95,-7.45,,,99.0,33.3,2.6,0.0,,
1993-02-06,13.85,13.85,-5.35,,,79.9,23.6,3.5,0.0,,
1993-02-07,13.807,15.65,-3.85,,,53.4,20.3,2.8,0.0,,
1993-02-08,13.133,13.85,-2.35,,,75.2,18.7,3.7,0.0,,
1993-02-09,10.947,17.55,2.95,,,59.0,31.0,6.0,0.0,,
1993-02-10,8.433,10.15,-1.55,,,100.0,31.8,5.6,3.5,,
1993-02-11,11.457,4.15,-6.85,,,90.9,31.7,6.3,0.0,,
1993-02-12,14.412,11.35,-7.55,,,87.8,33.3,2.7,0.0,,
1993-02-13,12.666,11.75,-4.05,,,77.4,22.7,3.1,0.5,,
1993-02-14,9.755,9.65,-4.35,,,100.0,23.8,4.6,5.3,,
1993-02-15,10.057,2.05,-9.65,,,100.0,47.4,4.1,5.3,,
1993-02-16,15.371,-5.35,-16.65,,,100.0,57.9,3.0,0.0,,
1993-02-17,15.077,-7.85,-17.65,,,100.0,52.6,2.7,0.0,,
1993-02-18,14.792,1.15,-18.85,,,100.0,66.3,4.6,0.0,,
1993-02-19,15.396,10.95,-3.95,,,100.0,45.6,5.6,0.0,,
1993-02-20,15.388,16.65,0.05,,,93.5,34.1,10.7,0.9,,
1993-02-21,15.949,11.55,-2.45,,,67.3,19.0,6.0,0.0,,
1993-02-22,16.088,10.95,-4.45,,,73.5,19.1,4.0,0.0,,
1993-02-23,15.975,4.95,-8.05,,,90.5,21.3,4.6,0.0,,
1993-02-24,14.031,11.35,-7.75,,,100.0,43.3,5.6,0.3,,
1993-02-25,16.183,5.25,-5.55,,,100.0,39.9,3.9,0.0,,
1993-02-26,16.191,6.55,-9.75,,,100.0,39.3,3.2,0.0,,
1993-02-27,14.748,11.05,-7.05,,,96.2,40.1,3.4,0.0,,
1993-02-28,11.915,12.65,-2.75,,,93.7,39.0,4.2,1.7,,
1993-03-01,8.217,9.45,-0.95,,,100.0,40.6,3.3,7.4,,
1993-03-02,17.548,13.25,-3.95,,,100.0,21.9,4.9,0.0,,
1993-03-03,16.658,10.95,-3.15,,,92.7,22.1,4.8,0.0,,
1993-03-04,16.822,9.55,-2.85,,,87.2,31.3,5.6,0.0,,
1993-03-05,18.023,13.45,-5.45,,,86.0,20.9,2.8,0.0,,
1993-03-06,13.185,12.15,-1.35,,,65.7,19.9,4.3,0.0,,
1993-03-07,17.772,18.15,-1.55,,,84.8,22.2,3.3,0.0,,
1993-03-08,18.118,22.05,1.65,,,58.2,16.0,3.6,0.0,,
1993-03-09,18.498,21.45,2.35,,,48.4,11.3,4.4,0.0,,
1993-03-10,16.848,11.25,-0.85,,,96.2,12.2,4.8,0.0,,
1993-03-11,10.895,8.65,-4.35,,,94.8,24.5,4.9,3.1,,
1993-03-12,11.172,0.95,-10.55,,,100.0,35.8,5.5,1.7,,
1993-03-13,18.334,5.15,-12.35,,,100.0,45.6,3.4,0.0,,
1993-03-14,19.017,12.75,-7.45,,,96.3,32.7,4.7,0.0,,
1993-03-15,16.606,19.95,-1.95,,,76.4,20.3,4.3,0.6,,
1993-03-16,18.766,18.65,1.05,,,64.1,18.7,4.4,0.0,,
1993-03-17,18.291,10.75,-7.05,,,100.0,21.3,5.2,0.0,,
1993-03-18,16.2,18.05,-7.15,,,100.0,42.7,5.1,0.4,,
1993-03-19,16.114,17.55,-3.95,,,100.0,31.4,2.2,2.2,,
1993-03-20,15.12,17.75,1.85,,,76.8,26.0,6.1,0.0,,
1993-03-21,17.444,20.95,1.85,,,88.9,25.5,6.1,0.0,,
1993-03-22,18.68,15.55,1.75,,,100.0,24.1,3.5,0.4,,
1993-03-23,20.252,21.85,-1.05,,,85.4,21.6,3.4,0.0,,
1993-03-24,20.537,24.25,5.95,,,48.1,13.7,2.1,0.0,,
1993-03-25,20.485,24.55,4.05,,,71.9,13.7,3.7,0.0,,
1993-03-26,17.988,22.75,2.25,,,89.1,19.5,6.0,1.2,,
1993-03-27,16.148,17.55,3.05,,,100.0,26.8,6.8,3.4,,
1993-03-28,16.744,18.25,0.25,,,76.0,25.2,6.1,1.7,,
1993-03-29,16.019,19.45,4.65,,,64.9,30.9,4.0,17.3,,
1993-03-30,17.047,13.65,1.85,,,100.0,31.3,5.3,5.7,,
1993-03-31,20.719,13.95,-0.05,,,97.3,30.3,6.2,0.0,,
1993-04-01,22.015,12.85,-2.15,,,88.2,29.0,3.6,0.3,,
1993-04-02,20.114,20.25,-1.25,,,87.7,32.2,7.0,1.7,,
1993-04-03,11.742,12.65,-0.35,,,100.0,26.8,6.3,18.2,,
1993-04-04,22.499,12.65,-4.05,,,100.0,47.8,3.4,0.0,,
1993-04-05,22.326,20.45,-2.55,,,100.0,38.2,5.8,0.0,,
1993-04-06,20.399,21.45,0.95,,,100.0,22.3,5.7,0.0,,
1993-04-07,20.52,12.75,2.45,,,73.3,19.6,6.3,0.0,,
1993-04-08,21.678,13.95,-1.85,,,84.2,22.9,4.5,0.0,,
1993-04-09,23.371,22.05,-0.15,,,58.3,16.2,4.0,0.0,,
1993-04-10,22.395,23.75,6.75,,,42.7,14.9,3.7,0.0,,
1993-04-11,22.81,24.25,4.65,,,64.5,15.0,4.9,0.0,,
1993-04-12,23.414,24.05,6.95,,,60.8,16.6,3.5,0.0,,
1993-04-13,23.44,21.25,1.65,,,100.0,16.2,3.8,0.0,,
1993-04-14,21.928,11.75,1.95,,,84.4,17.0,7.9,0.0,,
1993-04-15,23.043,13.45,-3.55,,,87.7,27.8,3.3,0.4,,
1993-04-16,19.889,18.85,1.55,,,70.9,28.9,4.9,0.0,,
1993-04-17,24.054,19.95,2.65,,,97.5,22.5,3.6,0.4,,
1993-04-18,23.941,26.25,4.45,,,66.9,13.3,6.3,0.0,,
1993-04-19,24.823,17.75,6.35,,,48.4,11.1,6.0,0.0,,
1993-04-20,24.624,14.05,-0.85,,,80.7,11.3,4.4,0.0,,
1993-04-21,24.252,17.05,-0.05,,,64.8,23.5,3.3,0.0,,
1993-04-22,24.624,28.45,2.35,,,66.0,12.5,4.7,0.0,,
1993-04-23,23.725,26.95,9.95,,,37.8,9.4,6.8,0.0,,
1993-04-24,23.846,22.15,8.35,,,53.0,9.2,3.7,0.0,,
1993-04-25,24.823,19.75,3.75,,,83.7,18.8,3.7,0.0,,
1993-04-26,24.797,26.05,3.85,,,72.0,22.0,7.8,0.0,,
1993-04-27,23.121,27.45,6.65,,,61.3,19.4,5.6,1.5,,
1993-04-28,22.075,25.25,7.55,,,100.0,19.3,2.4,0.4,,
1993-04-29,24.935,22.25,7.25,,,100.0,24.1,5.1,0.0,,
1993-04-30,24.788,25.25,5.45,,,100.0,21.5,4.2,0.0,,
1993-05-01,11.431,16.75,3.65,,,100.0,20.8,6.6,6.8,,
1993-05-02,27.268,17.85,0.15,,,100.0,25.4,4.3,0.6,,
1993-05-03,26.749,23.25,5.95,,,69.0,23.8,3.3,0.0,,
1993-05-04,26.896,28.45,6.65,,,83.7,15.3,7.0,0.0,,
1993-05-05,25.963,27.35,9.65,,,67.9,13.6,7.3,0.0,,
1993-05-06,27.588,23.15,10.25,,,100.0,13.9,6.3,0.0,,
1993-05-07,27.432,26.45,9.15,,,49.0,15.1,6.2,0.0,,
1993-05-08,18.196,20.65,8.55,,,49.1,14.8,3.1,0.9,,
1993-05-09,15.016,13.85,6.45,,,100.0,17.7,6.2,11.7,,
1993-05-10,24.754,18.95,4.75,,,73.4,22.8,5.7,0.0,,
1993-05-11,17.85,15.95,3.75,,,70.7,22.3,7.1,1.3,,
1993-05-12,23.172,20.85,6.25,,,100.0,40.5,5.9,0.0,,
1993-05-13,27.639,24.65,7.55,,,93.3,28.9,3.1,0.0,,
1993-05-14,27.38,28.75,8.25,,,76.7,20.8,3.6,2.6,,
1993-05-15,26.94,28.25,11.65,,,88.7,19.4,3.2,1.4,,
1993-05-16,25.92,25.45,13.55,,,92.8,22.2,4.4,2.2,,
1993-05-17,25.782,26.95,10.45,,,100.0,23.4,5.0,0.4,,
1993-05-18,18.852,20.55,9.35,,,94.0,22.5,4.2,0.0,,
1993-05-19,26.464,25.95,7.35,,,82.5,26.8,4.3,1.0,,
1993-05-20,23.561,21.55,7.25,,,100.0,25.7,4.5,9.0,,
1993-05-21,25.747,28.45,8.75,,,100.0,33.8,5.1,2.7,,
1993-05-22,26.81,30.45,13.45,,,100.0,19.8,5.3,2.3,,
1993-05-23,24.512,23.55,13.15,,,90.9,18.6,3.7,13.0,,
1993-05-24,23.907,24.15,11.85,,,100.0,35.3,4.7,6.6,,
1993-05-25,27.389,24.75,9.15,,,100.0,37.9,4.3,0.7,,
1993-05-26,27.881,29.25,10.45,,,100.0,31.0,6.6,0.0,,
1993-05-27,28.339,31.15,12.05,,,80.3,21.3,6.3,0.0,,
