Date,srad,tmmx,tmmn,vpar,tdew,rmax,rmin,vs,pr,ET,MorP
1981-01-01,7.214,0.25,-9.35,,,97.1,35.0,6.5,0.0,,
1981-01-02,7.042,-3.35,-15.05,,,85.7,37.5,3.3,0.0,,
1981-01-03,6.843,-7.75,-24.35,,,69.6,25.7,4.7,0.0,,
1981-01-04,7.5,-12.25,-22.25,,,64.2,30.1,2.9,0.0,,
1981-01-05,7.197,-0.45,-19.85,,,58.9,31.5,3.8,0.3,,
1981-01-06,7.137,-1.55,-18.05,,,88.7,35.9,6.1,0.0,,
1981-01-07,2.998,-12.25,-23.25,,,83.2,41.1,2.2,0.0,,
1981-01-08,5.201,-7.75,-18.75,,,86.6,50.0,1.8,0.0,,
1981-01-09,7.024,-9.85,-21.25,,,87.3,42.1,5.1,0.6,,
1981-01-10,2.635,-12.15,-23.35,,,82.5,40.8,2.1,0.0,,
1981-01-11,8.061,-9.25,-25.15,,,83.6,53.9,3.3,0.0,,
1981-01-12,6.67,2.05,-18.05,,,96.1,56.9,3.8,0.0,,
1981-01-13,7.284,1.25,-12.55,,,92.5,43.4,3.3,0.0,,
1981-01-14,5.279,0.35,-11.55,,,91.0,45.1,5.6,0.0,,
1981-01-15,5.314,-3.95,-15.05,,,87.8,35.6,6.1,0.0,,
1981-01-16,6.428,-6.55,-17.25,,,79.1,30.2,4.2,0.0,,
1981-01-17,8.32,4.65,-14.85,,,84.1,33.4,5.2,0.0,,
1981-01-18,8.407,5.45,-10.55,,,78.4,36.3,3.1,0.0,,
1981-01-19,8.303,5.95,-9.35,,,90.8,38.7,2.8,0.0,,
1981-01-20,8.614,1.65,-11.55,,,90.6,34.2,3.6,0.0,,
1981-01-21,8.631,6.35,-12.55,,,90.4,30.4,3.2,0.0,,
1981-01-22,8.726,7.75,-8.95,,,91.3,33.9,2.8,0.0,,
1981-01-23,8.51,10.25,-4.75,,,83.4,32.1,1.7,0.0,,
1981-01-24,8.77,11.55,-4.05,,,77.1,33.8,3.0,0.0,,
1981-01-25,8.545,11.75,-2.85,,,86.6,36.0,4.8,0.0,,
1981-01-26,5.149,4.95,-3.25,,,75.5,37.1,6.8,0.0,,
1981-01-27,9.651,0.85,-13.55,,,87.7,31.2,4.8,0.0,,
1981-01-28,7.093,-6.15,-15.35,,,87.3,32.4,4.5,0.0,,
1981-01-29,9.876,-5.05,-16.05,,,82.9,42.4,2.6,0.0,,
1981-01-30,7.793,-3.05,-17.05,,,96.3,45.5,3.1,2.3,,
1981-01-31,5.262,0.75,-9.35,,,87.4,49.8,3.7,2.3,,
1981-02-01,5.063,-2.15,-18.05,,,82.7,40.2,9.1,0.9,,
1981-02-02,5.21,-13.25,-19.25,,,65.6,33.3,5.8,0.0,,
1981-02-03,6.255,-10.35,-20.95,,,65.3,38.0,4.7,0.0,,
1981-02-04,10.981,-10.05,-21.85,,,65.3,43.4,3.9,0.3,,
1981-02-05,3.335,-3.85,-18.05,,,72.2,47.8,4.1,1.0,,
1981-02-06,9.15,0.35,-8.35,,,74.7,47.8,3.3,2.6,,
1981-02-07,4.536,-2.05,-13.55,,,71.1,39.3,8.1,1.2,,
1981-02-08,11.094,-9.45,-18.05,,,65.8,39.2,4.1,1.0,,
1981-02-09,9.668,-11.55,-18.55,,,72.1,36.0,3.9,0.9,,
1981-02-10,10.014,-15.05,-23.95,,,65.8,31.0,6.4,0.4,,
1981-02-11,12.588,-14.35,-30.25,,,61.3,38.7,3.4,0.0,,
1981-02-12,11.75,-8.55,-23.55,,,66.2,46.8,1.9,0.0,,
1981-02-13,9.539,1.15,-17.15,,,73.8,47.0,2.9,0.0,,
1981-02-14,11.042,2.75,-12.45,,,77.3,56.5,4.4,0.0,,
1981-02-15,10.282,5.45,-5.25,,,80.2,53.7,3.7,0.0,,
1981-02-16,12.303,9.05,-1.25,,,77.0,41.1,3.6,0.0,,
1981-02-17,11.033,11.35,-1.15,,,72.6,38.5,3.2,0.0,,
1981-02-18,11.534,16.25,2.95,,,77.3,33.6,3.5,0.4,,
1981-02-19,11.111,15.05,1.85,,,64.7,29.5,4.0,0.0,,
1981-02-20,12.372,11.55,0.15,,,68.2,32.0,3.5,0.0,,
1981-02-21,6.048,9.45,0.75,,,76.1,36.5,3.1,2.5,,
1981-02-22,12.338,11.25,0.65,,,74.6,31.5,7.7,0.0,,
1981-02-23,13.599,9.55,-1.25,,,67.4,27.9,6.8,0.0,,
1981-02-24,13.582,10.25,-1.35,,,73.6,25.8,3.1,0.0,,
1981-02-25,13.807,7.95,-2.25,,,61.7,25.3,3.8,0.0,,
1981-02-26,12.554,8.15,-3.25,,,71.7,30.9,6.0,5.8,,
1981-02-27,6.722,3.95,-0.25,,,89.6,32.5,3.9,11.8,,
1981-02-28,8.294,3.05,-4.55,,,77.3,45.0,5.7,0.0,,
1981-03-01,14.386,7.85,-5.05,,,99.0,48.1,5.7,0.0,,
1981-03-02,13.211,0.55,-8.35,,,70.4,28.0,4.0,0.0,,
1981-03-03,11.189,11.35,-7.75,,,69.4,39.0,4.5,0.0,,
1981-03-04,15.267,6.05,-5.65,,,99.0,37.7,3.1,0.0,,
1981-03-05,15.535,4.95,-5.55,,,89.1,31.6,3.9,0.0,,
1981-03-06,12.381,0.95,-7.45,,,74.2,26.8,4.0,0.0,,
1981-03-07,15.863,4.45,-8.45,,,75.3,32.7,2.1,0.0,,
1981-03-08,7.845,5.85,-6.25,,,77.2,34.3,1.1,0.0,,
1981-03-09,7.707,5.75,-2.85,,,89.3,35.3,3.1,0.0,,
1981-03-10,13.141,8.15,-3.05,,,80.0,36.3,3.7,0.0,,
1981-03-11,15.837,13.45,-5.05,,,85.9,31.6,4.1,0.0,,
1981-03-12,16.908,13.05,-3.05,,,79.5,26.7,5.3,0.0,,
1981-03-13,13.928,6.35,-3.05,,,85.7,27.4,4.5,0.0,,
1981-03-14,17.133,16.85,-5.55,,,74.1,26.5,5.2,0.0,,
1981-03-15,17.271,12.35,-0.35,,,89.3,24.5,7.1,0.0,,
1981-03-16,17.496,14.45,-5.45,,,85.4,26.5,3.6,0.0,,
1981-03-17,18.118,8.05,-4.75,,,94.9,24.0,5.8,0.0,,
1981-03-18,17.997,5.55,-7.85,,,68.8,22.6,7.1,0.0,,
1981-03-19,16.934,7.25,-6.15,,,65.1,26.0,6.8,0.0,,
1981-03-20,18.593,9.75,-4.05,,,64.6,25.4,2.7,0.0,,
1981-03-21,10.351,9.45,-5.05,,,71.1,24.2,3.1,0.0,,
1981-03-22,12.804,14.15,-1.05,,,64.1,22.1,1.5,0.0,,
1981-03-23,16.001,17.45,-0.75,,,59.8,21.4,1.6,0.0,,
1981-03-24,17.124,19.45,-1.75,,,71.2,19.9,3.1,0.4,,
1981-03-25,16.874,20.85,2.35,,,75.5,21.1,4.1,0.4,,
1981-03-26,17.556,13.85,-1.55,,,93.7,18.0,3.8,0.0,,
1981-03-27,17.911,19.25,-1.75,,,100.0,30.4,6.5,0.0,,
1981-03-28,12.001,19.55,2.65,,,100.0,30.9,4.7,21.5,,
1981-03-29,13.781,21.15,5.45,,,100.0,46.3,3.1,15.1,,
1981-03-30,16.148,17.65,1.55,,,100.0,38.9,2.7,0.0,,
1981-03-31,16.494,17.35,4.25,,,100.0,40.8,6.7,2.0,,
1981-04-01,20.045,15.45,4.65,,,87.4,27.6,6.7,0.4,,
1981-04-02,17.22,23.65,1.45,,,91.9,31.2,3.7,1.8,,
1981-04-03,10.524,16.85,3.25,,,91.8,28.1,6.1,5.5,,
1981-04-04,11.526,7.45,1.35,,,100.0,44.3,7.8,5.2,,
1981-04-05,21.099,10.15,0.85,,,66.7,25.9,4.0,0.0,,
1981-04-06,20.477,17.75,-2.55,,,78.0,27.0,6.7,0.0,,
1981-04-07,17.945,18.55,6.15,,,70.7,17.3,2.4,0.0,,
1981-04-08,20.788,16.65,6.85,,,55.8,17.0,2.6,0.0,,
1981-04-09,20.529,20.95,3.45,,,60.7,21.3,5.4,0.0,,
1981-04-10,18.792,21.85,6.75,,,78.1,20.4,4.2,1.4,,
1981-04-11,12.528,15.75,4.85,,,50.1,17.3,4.8,0.6,,
1981-04-12,17.107,21.45,5.85,,,76.1,32.1,4.7,0.0,,
1981-04-13,11.483,18.25,6.25,,,100.0,45.4,4.9,10.7,,
1981-04-14,22.775,9.75,-1.55,,,72.2,24.6,4.9,0.3,,
1981-04-15,22.62,17.15,-1.85,,,73.1,22.8,6.3,0.0,,
1981-04-16,12.061,17.25,3.95,,,74.6,22.0,5.0,0.0,,
1981-04-17,16.572,21.65,7.35,,,93.9,16.4,6.1,0.0,,
1981-04-18,18.084,16.85,2.15,,,79.8,15.6,3.2,1.8,,
1981-04-19,22.283,18.25,6.15,,,100.0,34.0,4.8,3.0,,
1981-04-20,23.553,11.75,-1.85,,,82.3,29.7,4.5,0.0,,
1981-04-21,10.549,14.95,0.15,,,100.0,32.2,6.4,12.4,,
1981-04-22,12.485,18.45,6.25,,,100.0,48.4,3.9,1.0,,
1981-04-23,22.81,14.55,3.25,,,88.1,32.6,7.4,0.0,,
1981-04-24,21.047,16.85,0.55,,,91.0,31.3,2.7,0.0,,
1981-04-25,18.559,22.45,5.65,,,79.7,32.1,5.5,0.4,,
1981-04-26,21.453,24.45,7.25,,,97.3,34.0,3.3,0.0,,
1981-04-27,21.591,25.15,10.95,,,100.0,33.8,5.7,3.4,,
1981-04-28,11.327,15.85,9.25,,,88.1,46.6,3.3,0.0,,
1981-04-29,17.09,20.05,7.85,,,100.0,31.0,4.5,6.7,,
1981-04-30,18.42,19.45,7.15,,,93.2,28.7,5.2,0.0,,
1981-05-01,23.708,17.05,6.25,,,71.7,24.5,3.3,0.0,,
1981-05-02,24.503,25.65,4.25,,,67.6,26.3,7.5,2.1,,
1981-05-03,16.209,25.55,12.85,,,90.0,26.1,4.0,2.8,,
1981-05-04,7.932,17.45,10.55,,,91.6,36.1,4.6,0.8,,
1981-05-05,25.652,20.15,5.65,,,88.2,21.1,4.7,0.0,,
1981-05-06,25.842,18.35,2.85,,,73.1,20.4,3.7,0.0,,
1981-05-07,22.455,18.75,3.65,,,74.8,23.3,4.2,0.4,,
1981-05-08,23.751,21.65,6.25,,,71.2,24.5,4.0,1.8,,
1981-05-09,22.438,15.75,2.05,,,75.7,25.5,6.1,0.0,,
1981-05-10,26.551,14.25,-2.75,,,79.6,25.5,3.7,0.0,,
1981-05-11,26.222,17.35,-0.95,,,77.3,18.5,3.6,0.0,,
1981-05-12,18.55,16.75,1.15,,,72.4,18.3,3.5,0.5,,
1981-05-13,26.361,20.75,4.85,,,74.3,17.7,2.8,0.0,,
1981-05-14,26.473,23.55,7.65,,,56.3,15.3,1.6,0.0,,
1981-05-15,26.214,25.25,8.85,,,51.1,15.7,2.5,0.0,,
1981-05-16,14.766,22.95,10.65,,,58.2,16.0,4.6,0.0,,
1981-05-17,14.386,21.05,10.55,,,74.5,27.4,5.6,0.0,,
1981-05-18,27.225,20.15,4.25,,,87.0,17.3,4.5,0.0,,
1981-05-19,27.207,23.15,4.95,,,59.7,15.4,1.3,0.0,,
1981-05-20,27.294,25.85,8.55,,,52.3,15.1,3.9,0.0,,
1981-05-21,26.43,27.35,8.05,,,59.6,16.0,6.1,1.4,,
1981-05-22,25.021,28.85,12.35,,,83.7,22.2,6.9,1.3,,
1981-05-23,20.209,28.55,16.45,,,100.0,32.1,4.6,4.9,,
1981-05-24,13.461,20.05,10.05,,,91.2,31.0,4.6,1.2,,
1981-05-25,12.45,20.45,8.95,,,89.5,47.7,3.9,0.4,,
1981-05-26,13.098,22.15,11.95,,,90.8,43.6,1.5,0.0,,
1981-05-27,17.271,24.05,13.35,,,83.9,40.2,2.2,1.8,,
1981-05-28,16.753,25.75,12.45,,,100.0,38.4,3.5,7.2,,
1981-05-29,26.404,28.15,12.35,,,92.6,26.7,4.9,0.0,,
1981-05-30,24.348,22.45,10.15,,,79.7,26.6,2.7,0.0,,
1981-05-31,21.254,27.65,11.25,,,65.9,28.2,4.6,0.0,,
1981-06-01,16.381,26.25,12.45,,,89.0,28.2,5.3,2.9,,
1981-06-02,18.334,25.75,14.75,,,96.6,35.0,2.5,5.2,,
1981-06-03,23.941,26.55,11.75,,,90.9,38.9,3.9,0.3,,
1981-06-04,22.879,28.15,15.35,,,88.3,30.8,3.2,16.4,,
1981-06-05,26.896,30.05,16.35,,,88.4,25.5,4.9,0.0,,
1981-06-06,27.553,28.55,12.85,,,81.4,19.0,3.1,4.5,,
1981-06-07,23.613,33.35,15.05,,,74.3,21.7,3.7,2.9,,
1981-06-08,15.751,22.85,12.65,,,97.9,30.4,3.4,2.9,,
1981-06-09,14.308,23.55,12.75,,,84.2,43.4,4.5,1.1,,
1981-06-10,24.382,25.45,12.15,,,98.4,33.1,4.5,1.8,,
1981-06-11,22.386,26.95,13.45,,,67.9,30.3,4.0,6.8,,
1981-06-12,20.866,28.35,14.65,,,100.0,41.8,3.8,16.8,,
1981-06-13,14.602,31.25,19.05,,,100.0,49.0,4.6,18.1,,
1981-06-14,20.028,30.75,19.35,,,100.0,46.3,4.3,14.4,,
1981-06-15,23.293,24.95,13.55,,,92.2,31.3,4.8,0.5,,
1981-06-16,26.136,24.65,11.35,,,73.9,32.5,5.2,0.0,,
1981-06-17,21.635,27.65,10.85,,,82.2,33.5,6.9,2.1,,
1981-06-18,26.257,22.45,12.65,,,79.0,31.3,5.3,1.4,,
1981-06-19,13.651,21.15,10.95,,,68.4,31.4,2.9,0.4,,
1981-06-20,24.728,25.65,12.25,,,100.0,36.5,2.3,8.9,,
1981-06-21,16.537,24.45,12.85,,,100.0,37.5,2.9,3.8,,
1981-06-22,17.876,22.05,11.05,,,100.0,46.5,4.6,8.7,,
1981-06-23,18.533,27.85,11.55,,,100.0,47.9,5.5,8.6,,
1981-06-24,27.596,27.55,16.05,,,100.0,29.0,4.4,0.5,,
1981-06-25,27.026,26.65,12.35,,,78.5,29.1,4.8,1.7,,
1981-06-26,27.337,28.35,12.45,,,79.5,32.1,2.5,0.0,,
1981-06-27,23.708,27.95,12.65,,,86.1,33.4,6.2,1.6,,
1981-06-28,17.539,31.65,17.05,,,99.2,54.9,3.0,1.7,,
1981-06-29,26.991,28.15,18.15,,,89.3,34.0,4.0,0.3,,
1981-06-30,27.423,27.15,14.75,,,76.2,33.6,2.5,0.0,,
1981-07-01,27.639,28.45,14.25,,,91.7,40.9,4.6,0.0,,
1981-07-02,21.626,30.25,12.55,,,93.9,49.7,3.7,0.9,,
1981-07-03,20.796,28.65,18.45,,,100.0,48.2,2.5,5.2,,
1981-07-04,26.11,30.05,20.25,,,86.5,43.0,1.9,0.0,,
1981-07-05,27.501,31.55,18.45,,,87.1,35.3,1.6,0.0,,
1981-07-06,27.337,33.15,18.95,,,81.5,36.2,4.0,0.0,,
1981-07-07,27.104,33.55,17.45,,,92.0,37.7,6.2,0.0,,
1981-07-08,21.583,33.85,19.85,,,98.8,39.9,5.0,0.0,,
1981-07-09,27.674,28.95,14.75,,,85.0,23.5,2.1,2.1,,
1981-07-10,22.421,30.95,14.95,,,78.5,27.6,4.6,15.5,,
1981-07-11,18.153,30.55,20.85,,,100.0,56.4,3.6,42.0,,
1981-07-12,24.434,33.15,20.75,,,100.0,59.6,2.9,0.0,,
1981-07-13,20.511,29.95,20.25,,,93.8,44.5,3.8,0.3,,
1981-07-14,20.555,32.45,17.25,,,94.4,50.8,4.1,0.0,,
1981-07-15,24.944,28.05,16.55,,,100.0,55.1,2.5,5.0,,
1981-07-16,26.464,30.75,16.35,,,100.0,45.3,1.9,0.0,,
1981-07-17,23.268,31.95,19.75,,,94.6,42.6,1.7,0.5,,
1981-07-18,24.693,29.75,18.55,,,88.2,41.5,2.3,2.9,,
1981-07-19,23.121,30.25,19.05,,,100.0,44.0,1.9,2.7,,
1981-07-20,16.165,26.45,20.25,,,100.0,46.5,3.3,3.3,,
1981-07-21,22.239,28.05,18.85,,,100.0,48.9,1.6,4.9,,
1981-07-22,17.34,24.85,16.35,,,100.0,46.8,3.2,11.1,,
1981-07-23,23.976,28.35,17.45,,,100.0,51.0,2.4,3.7,,
1981-07-24,20.58,29.65,17.05,,,98.0,49.6,2.6,0.7,,
1981-07-25,20.978,24.35,15.55,,,93.1,44.7,3.8,0.0,,
1981-07-26,12.2,18.75,12.85,,,88.8,47.1,2.2,0.8,,
1981-07-27,14.671,18.15,10.05,,,93.4,55.7,2.4,0.9,,
1981-07-28,25.782,23.05,9.05,,,100.0,44.0,1.8,0.0,,
1981-07-29,22.084,24.35,10.35,,,99.3,44.6,4.8,0.0,,
1981-07-30,22.792,30.75,14.05,,,100.0,62.2,6.0,1.1,,
1981-07-31,21.678,31.15,18.15,,,100.0,53.1,5.0,6.0,,
1981-08-01,18.481,29.55,20.05,,,100.0,56.2,2.9,9.4,,
1981-08-02,22.127,28.85,18.55,,,100.0,49.8,2.3,0.6,,
1981-08-03,20.494,29.85,18.55,,,100.0,55.5,2.6,0.9,,
1981-08-04,22.974,29.35,17.35,,,100.0,46.9,2.9,4.9,,
1981-08-05,18.006,28.25,18.65,,,100.0,50.2,2.8,5.7,,
1981-08-06,18.265,27.05,17.75,,,100.0,44.3,4.9,0.0,,
1981-08-07,14.498,24.65,16.45,,,94.3,45.7,5.4,1.5,,
1981-08-08,18.075,27.55,16.15,,,94.2,40.0,3.2,1.6,,
1981-08-09,17.617,24.65,16.65,,,97.8,42.8,3.6,0.0,,
1981-08-10,22.887,26.25,11.65,,,96.6,36.8,2.8,0.0,,
1981-08-11,22.766,31.55,14.15,,,91.7,31.8,3.7,1.5,,
1981-08-12,23.147,34.45,15.75,,,89.8,27.7,3.4,2.7,,
1981-08-13,18.541,29.05,17.95,,,100.0,28.1,4.3,12.2,,
1981-08-14,19.932,28.15,18.25,,,100.0,60.3,1.7,10.5,,
1981-08-15,23.129,26.15,14.35,,,100.0,35.5,3.9,0.0,,
1981-08-16,21.056,20.55,8.45,,,100.0,38.2,3.5,0.0,,
1981-08-17,18.196,20.35,12.05,,,96.2,49.8,2.3,0.0,,
1981-08-18,17.816,22.05,12.45,,,95.8,52.7,2.4,0.0,,
1981-08-19,21.505,24.35,11.85,,,98.0,48.0,3.5,0.0,,
1981-08-20,21.989,28.35,10.15,,,100.0,42.5,4.5,0.0,,
1981-08-21,15.06,28.65,10.95,,,100.0,43.0,5.5,2.1,,
1981-08-22,14.377,28.15,15.25,,,100.0,42.9,5.3,9.9,,
1981-08-23,13.98,27.75,16.65,,,100.0,49.8,2.7,14.6,,
1981-08-24,12.036,23.25,17.95,,,100.0,58.9,1.8,15.0,,
1981-08-25,13.591,24.45,16.05,,,100.0,68.7,2.2,6.3,,
1981-08-26,11.197,21.25,16.35,,,100.0,66.9,3.7,10.9,,
1981-08-27,11.664,20.85,15.45,,,100.0,72.0,4.5,5.8,,
1981-08-28,7.249,18.55,13.05,,,100.0,72.7,2.5,0.7,,
1981-08-29,17.358,24.15,14.45,,,100.0,68.2,1.9,0.0,,
1981-08-30,20.39,28.05,13.05,,,100.0,70.9,4.5,0.0,,
1981-08-31,19.259,31.05,17.05,,,100.0,62.5,4.2,0.0,,
1981-09-01,18.066,19.95,10.95,,,93.9,47.3,3.5,0.0,,
1981-09-02,20.736,22.85,7.35,,,86.9,57.4,4.2,0.0,,
1981-09-03,19.129,23.75,9.95,,,97.1,51.0,3.6,0.0,,
1981-09-04,20.468,21.95,5.95,,,93.6,41.5,3.2,0.0,,
1981-09-05,18.792,24.85,6.95,,,100.0,53.0,4.4,2.8,,
1981-09-06,15.733,27.25,10.75,,,100.0,61.7,4.7,6.2,,
1981-09-07,19.716,23.15,14.05,,,100.0,37.7,5.8,2.0,,
1981-09-08,19.233,24.95,10.35,,,89.0,40.6,3.1,0.0,,
1981-09-09,18.343,31.75,11.55,,,87.6,33.9,4.2,0.0,,
1981-09-10,19.12,32.05,16.15,,,77.1,31.7,2.0,0.0,,
1981-09-11,18.861,28.05,15.95,,,86.4,27.8,4.0,0.0,,
1981-09-12,18.87,28.55,12.65,,,73.1,31.9,2.7,0.0,,
1981-09-13,18.438,30.95,10.75,,,88.9,37.6,3.1,0.0,,
1981-09-14,17.029,23.75,8.05,,,86.6,27.6,3.5,0.0,,
1981-09-15,16.632,19.65,9.65,,,94.9,28.9,4.0,0.0,,
1981-09-16,11.483,14.35,7.05,,,89.0,33.1,5.0,0.0,,
1981-09-17,15.69,17.15,7.75,,,81.2,38.2,2.0,0.0,,
1981-09-18,17.997,24.45,5.45,,,78.8,25.2,3.8,0.0,,
1981-09-19,17.608,25.65,8.25,,,75.8,26.8,3.5,0.0,,
1981-09-20,17.479,23.85,7.15,,,81.8,27.1,3.6,1.1,,
1981-09-21,16.857,21.35,8.75,,,95.9,31.7,3.2,0.0,,
1981-09-22,13.288,18.15,5.05,,,94.0,36.0,4.8,1.0,,
1981-09-23,11.465,18.15,5.55,,,100.0,53.5,5.4,6.2,,
1981-09-24,12.969,21.85,9.05,,,94.4,56.0,3.9,2.2,,
1981-09-25,14.144,23.45,14.05,,,100.0,58.9,4.1,2.0,,
1981-09-26,13.522,19.95,11.05,,,100.0,33.8,5.9,14.0,,
1981-09-27,16.269,15.45,5.75,,,64.9,31.6,6.8,0.0,,
1981-09-28,12.174,15.15,1.95,,,83.4,37.7,4.6,0.0,,
1981-09-29,11.664,19.25,6.05,,,99.4,49.6,5.1,0.0,,
1981-09-30,8.58,17.25,9.45,,,100.0,57.6,4.8,0.5,,
1981-10-01,11.975,12.85,5.85,,,82.9,36.4,7.2,0.0,,
1981-10-02,15.846,15.25,0.25,,,77.9,35.1,4.1,1.9,,
1981-10-03,6.437,8.25,0.65,,,100.0,33.1,7.2,28.9,,
1981-10-04,10.264,17.35,6.85,,,100.0,63.1,2.6,7.2,,
1981-10-05,4.968,14.45,8.45,,,100.0,59.0,2.7,3.1,,
1981-10-06,15.293,14.35,5.05,,,95.3,37.7,4.9,0.3,,
1981-10-07,14.697,15.95,2.15,,,73.5,37.9,3.1,0.0,,
1981-10-08,14.455,19.05,4.75,,,76.4,30.3,6.1,0.0,,
1981-10-09,4.156,12.05,2.15,,,100.0,30.1,4.1,4.6,,
1981-10-10,14.1,20.65,4.25,,,98.2,33.5,2.3,0.3,,
1981-10-11,13.884,19.75,3.25,,,88.5,34.1,5.6,1.0,,
1981-10-12,5.003,16.45,7.35,,,98.3,40.4,7.4,5.4,,
1981-10-13,6.178,18.75,9.75,,,100.0,64.3,3.0,18.5,,
1981-10-14,6.713,15.35,9.35,,,100.0,49.8,3.5,5.2,,
1981-10-15,13.522,15.55,7.55,,,75.8,38.4,3.1,0.0,,
1981-10-16,12.692,19.35,3.55,,,79.1,38.5,3.2,0.7,,
1981-10-17,7.37,15.75,8.35,,,100.0,37.7,6.6,11.0,,
1981-10-18,8.277,9.35,2.45,,,70.1,44.1,9.3,0.0,,
1981-10-19,12.632,18.05,-0.65,,,75.0,42.2,4.2,0.0,,
1981-10-20,8.813,12.45,5.55,,,85.2,35.4,4.1,0.0,,
1981-10-21,5.616,7.45,1.05,,,75.2,39.0,3.0,0.0,,
1981-10-22,6.869,5.35,-2.85,,,66.2,36.6,5.9,0.0,,
1981-10-23,7.811,-1.75,-6.65,,,91.4,37.6,4.0,3.5,,
1981-10-24,4.311,3.05,-5.05,,,86.7,62.5,4.7,0.5,,
1981-10-25,8.191,4.75,-0.75,,,95.0,45.0,2.0,0.0,,
1981-10-26,11.318,11.55,-2.65,,,83.3,47.6,5.1,0.0,,
1981-10-27,11.12,13.15,-0.05,,,87.7,51.7,2.6,0.0,,
1981-10-28,10.575,16.95,3.15,,,85.3,51.7,5.6,0.0,,
1981-10-29,7.802,15.95,2.45,,,92.5,48.9,6.6,0.0,,
1981-10-30,6.877,18.65,4.85,,,86.0,59.4,5.1,0.0,,
1981-10-31,10.454,16.65,5.05,,,79.7,29.2,3.2,0.0,,
1981-11-01,10.256,16.05,3.15,,,63.4,26.8,1.2,0.0,,
1981-11-02,10.014,16.35,1.65,,,72.8,31.8,2.1,0.0,,
1981-11-03,9.426,18.15,4.45,,,75.1,37.2,2.1,0.0,,
1981-11-04,8.951,17.55,6.55,,,100.0,47.7,2.7,0.0,,
1981-11-05,9.504,12.55,1.45,,,93.0,32.2,5.8,0.0,,
1981-11-06,9.34,14.15,-2.15,,,75.2,34.5,3.5,0.0,,
1981-11-07,9.158,16.95,1.75,,,65.4,37.9,3.2,0.0,,
1981-11-08,9.461,8.95,-3.25,,,78.3,24.6,6.5,0.0,,
1981-11-09,9.236,4.55,-6.05,,,66.7,26.0,3.3,0.0,,
1981-11-10,8.856,11.45,-3.65,,,59.4,33.0,4.0,0.0,,
1981-11-11,8.752,10.45,-1.75,,,84.2,35.9,2.4,0.0,,
1981-11-12,8.64,13.65,-3.15,,,90.5,41.4,4.9,0.0,,
1981-11-13,8.528,15.75,-1.95,,,95.7,43.3,5.3,0.0,,
1981-11-14,8.303,15.55,2.35,,,97.8,43.1,3.5,0.0,,
1981-11-15,5.046,14.15,3.65,,,87.1,48.8,2.9,0.0,,
1981-11-16,7.577,13.65,0.45,,,86.3,29.9,3.9,0.0,,
1981-11-17,7.301,11.15,-0.25,,,80.7,31.7,2.1,1.5,,
1981-11-18,6.238,8.55,-0.45,,,98.0,44.5,6.2,3.0,,
1981-11-19,4.45,1.75,-4.95,,,100.0,50.3,7.5,0.7,,
1981-11-20,8.199,-3.15,-10.25,,,93.7,65.4,5.1,0.0,,
1981-11-21,7.836,-2.15,-11.35,,,97.2,73.1,2.1,0.0,,
1981-11-22,7.767,-0.25,-9.15,,,99.7,74.2,3.0,1.6,,
1981-11-23,4.19,0.35,-5.15,,,100.0,79.0,2.8,1.5,,
1981-11-24,6.765,0.15,-6.65,,,100.0,76.6,3.0,0.3,,
1981-11-25,4.959,0.85,-5.55,,,100.0,78.3,3.8,0.9,,
1981-11-26,4.26,0.75,-3.35,,,100.0,74.1,5.3,0.3,,
1981-11-27,7.5,-0.95,-6.45,,,93.9,64.3,4.6,0.0,,
1981-11-28,4.787,-2.15,-8.25,,,97.3,65.4,1.7,0.0,,
1981-11-29,5.651,1.05,-5.35,,,97.8,73.8,3.0,1.7,,
1981-11-30,4.709,1.55,-7.85,,,100.0,74.0,4.3,3.9,,
1981-12-01,7.197,1.65,-8.85,,,100.0,74.4,5.3,1.3,,
1981-12-02,7.966,-2.85,-13.25,,,97.9,68.0,2.6,0.8,,
1981-12-03,3.024,-1.25,-10.65,,,100.0,80.2,2.9,0.3,,
1981-12-04,8.407,-3.35,-12.65,,,100.0,74.3,3.2,0.0,,
1981-12-05,8.303,-7.05,-15.45,,,100.0,57.8,2.4,0.0,,
1981-12-06,7.102,-0.15,-15.65,,,100.0,80.3,2.4,0.0,,
1981-12-07,8.009,1.75,-8.45,,,100.0,75.1,4.5,0.0,,
1981-12-08,8.087,-4.05,-12.45,,,100.0,68.6,3.2,0.0,,
1981-12-09,8.009,-5.95,-13.15,,,100.0,64.0,2.1,0.0,,
1981-12-10,7.258,-5.95,-15.35,,,99.7,69.3,3.1,0.0,,
1981-12-11,5.521,-0.75,-9.35,,,100.0,74.4,2.7,0.0,,
1981-12-12,5.365,1.05,-6.55,,,100.0,75.7,2.2,1.5,,
1981-12-13,7.093,-0.95,-8.55,,,100.0,69.1,1.8,2.1,,
1981-12-14,7.586,-5.15,-16.35,,,100.0,65.5,2.3,0.0,,
1981-12-15,6.195,-9.95,-14.95,,,93.2,53.4,2.0,0.0,,
1981-12-16,6.99,-10.95,-18.45,,,92.1,51.5,3.6,0.0,,
1981-12-17,7.724,-12.75,-21.85,,,90.4,54.4,4.8,0.0,,
1981-12-18,8.044,-15.15,-24.65,,,94.3,56.9,3.1,0.0,,
1981-12-19,7.932,-15.65,-25.85,,,94.0,55.2,2.8,0.0,,
